SellerExternalId,SellerName,SellerEmail,CategoryPath,ProductAsin,ProductTitle,ProductType,Price,Currency,StockQuantity,CustomerExternalId,CustomerFullName,CustomerEmail,OrderExternalId,OrderedAtUtc,OrderStatus,Quantity,ShipmentExternalId,ShipmentStatus,TrackingNumber,DestinationCountry,DestinationCity,DestinationStreet
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-080,Kingdoms of Logic,Physical,146.49,USD,99,CUS-080,Customer CUS-080,cus-080@mail.local,ORD-0040,2026-03-21T15:19:00.000Z,Delivered,2,SHP-0040,InTransit,TRK100079,Ukraine,Kharkiv,Naukova 12
SEL-021,Seller SEL-021,sel-021@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-001,Nova Laptop 14,Physical,27.49,USD,100,CUS-081,Customer CUS-081,cus-081@mail.local,ORD-0041,2026-03-22T16:20:00.000Z,Created,3,SHP-0041,Delivered,TRK100080,Ukraine,Kyiv,Shevchenka 10
SEL-022,Seller SEL-022,sel-022@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-002,EchoSound Pro Headphones,Digital,58.49,USD,101,CUS-082,Customer CUS-082,cus-082@mail.local,ORD-0041,2026-03-23T17:21:00.000Z,Paid,1,SHP-0041,Preparing,TRK100081,Ukraine,Lviv,Soborna 25
SEL-023,Seller SEL-023,sel-023@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-003,Patterns for Scalable Systems,Physical,89.49,USD,102,CUS-083,Customer CUS-083,cus-083@mail.local,ORD-0042,2026-03-24T18:22:00.000Z,Packed,2,SHP-0042,InTransit,TRK100082,Ukraine,Odesa,Centralna 7
SEL-024,Seller SEL-024,sel-024@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-004,Barista Smart Brewer,Digital,120.49,USD,103,CUS-084,Customer CUS-084,cus-084@mail.local,ORD-0042,2026-03-25T19:23:00.000Z,Shipped,3,SHP-0042,Delivered,TRK100083,Ukraine,Dnipro,Independence 18
SEL-025,Seller SEL-025,sel-025@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-005,Kingdoms of Logic,Physical,151.49,USD,104,CUS-085,Customer CUS-085,cus-085@mail.local,ORD-0043,2026-03-26T08:24:00.000Z,Delivered,1,SHP-0043,Preparing,TRK100084,Ukraine,Kharkiv,Naukova 12
SEL-026,Seller SEL-026,sel-026@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-006,Nova Laptop 14,Physical,15.49,USD,105,CUS-086,Customer CUS-086,cus-086@mail.local,ORD-0043,2026-03-27T09:25:00.000Z,Created,2,SHP-0043,InTransit,TRK100085,Ukraine,Kyiv,Shevchenka 10
SEL-027,Seller SEL-027,sel-027@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-007,EchoSound Pro Headphones,Digital,46.49,USD,106,CUS-087,Customer CUS-087,cus-087@mail.local,ORD-0044,2026-03-28T10:26:00.000Z,Paid,3,SHP-0044,Delivered,TRK100086,Ukraine,Lviv,Soborna 25
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-008,Patterns for Scalable Systems,Physical,77.49,USD,107,CUS-088,Customer CUS-088,cus-088@mail.local,ORD-0044,2026-03-29T11:27:00.000Z,Packed,1,SHP-0044,Preparing,TRK100087,Ukraine,Odesa,Centralna 7
SEL-029,Seller SEL-029,sel-029@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-009,Barista Smart Brewer,Digital,108.49,USD,108,CUS-089,Customer CUS-089,cus-089@mail.local,ORD-0045,2026-03-30T12:28:00.000Z,Shipped,2,SHP-0045,InTransit,TRK100088,Ukraine,Dnipro,Independence 18
SEL-030,Seller SEL-030,sel-030@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-010,Kingdoms of Logic,Physical,139.49,USD,109,CUS-090,Customer CUS-090,cus-090@mail.local,ORD-0045,2026-03-31T13:29:00.000Z,Delivered,3,SHP-0045,Delivered,TRK100089,Ukraine,Kharkiv,Naukova 12
SEL-031,Seller SEL-031,sel-031@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-011,Nova Laptop 14,Physical,20.49,USD,110,CUS-091,Customer CUS-091,cus-091@mail.local,ORD-0046,2026-01-01T14:30:00.000Z,Created,1,SHP-0046,Preparing,TRK100090,Ukraine,Kyiv,Shevchenka 10
SEL-032,Seller SEL-032,sel-032@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-012,EchoSound Pro Headphones,Digital,51.49,USD,111,CUS-092,Customer CUS-092,cus-092@mail.local,ORD-0046,2026-01-02T15:31:00.000Z,Paid,2,SHP-0046,InTransit,TRK100091,Ukraine,Lviv,Soborna 25
SEL-033,Seller SEL-033,sel-033@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-013,Patterns for Scalable Systems,Physical,82.49,USD,112,CUS-093,Customer CUS-093,cus-093@mail.local,ORD-0047,2026-01-03T16:32:00.000Z,Packed,3,SHP-0047,Delivered,TRK100092,Ukraine,Odesa,Centralna 7
SEL-034,Seller SEL-034,sel-034@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-014,Barista Smart Brewer,Digital,113.49,USD,113,CUS-094,Customer CUS-094,cus-094@mail.local,ORD-0047,2026-01-04T17:33:00.000Z,Shipped,1,SHP-0047,Preparing,TRK100093,Ukraine,Dnipro,Independence 18
SEL-035,Seller SEL-035,sel-035@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-015,Kingdoms of Logic,Physical,144.49,USD,114,CUS-095,Customer CUS-095,cus-095@mail.local,ORD-0048,2026-01-05T18:34:00.000Z,Delivered,2,SHP-0048,InTransit,TRK100094,Ukraine,Kharkiv,Naukova 12
SEL-036,Seller SEL-036,sel-036@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-016,Nova Laptop 14,Physical,25.49,USD,115,CUS-096,Customer CUS-096,cus-096@mail.local,ORD-0048,2026-01-06T19:35:00.000Z,Created,3,SHP-0048,Delivered,TRK100095,Ukraine,Kyiv,Shevchenka 10
SEL-037,Seller SEL-037,sel-037@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-017,EchoSound Pro Headphones,Digital,56.49,USD,116,CUS-097,Customer CUS-097,cus-097@mail.local,ORD-0049,2026-01-07T08:36:00.000Z,Paid,1,SHP-0049,Preparing,TRK100096,Ukraine,Lviv,Soborna 25
SEL-038,Seller SEL-038,sel-038@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-018,Patterns for Scalable Systems,Physical,87.49,USD,117,CUS-098,Customer CUS-098,cus-098@mail.local,ORD-0049,2026-01-08T09:37:00.000Z,Packed,2,SHP-0049,InTransit,TRK100097,Ukraine,Odesa,Centralna 7
SEL-039,Seller SEL-039,sel-039@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-019,Barista Smart Brewer,Digital,118.49,USD,118,CUS-099,Customer CUS-099,cus-099@mail.local,ORD-0050,2026-01-09T10:38:00.000Z,Shipped,3,SHP-0050,Delivered,TRK100098,Ukraine,Dnipro,Independence 18
SEL-040,Seller SEL-040,sel-040@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-020,Kingdoms of Logic,Physical,149.49,USD,119,CUS-100,Customer CUS-100,cus-100@mail.local,ORD-0050,2026-01-10T11:39:00.000Z,Delivered,1,SHP-0050,Preparing,TRK100099,Ukraine,Kharkiv,Naukova 12
SEL-041,Seller SEL-041,sel-041@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-021,Nova Laptop 14,Physical,30.49,USD,120,CUS-101,Customer CUS-101,cus-101@mail.local,ORD-0051,2026-01-11T12:40:00.000Z,Created,2,SHP-0051,InTransit,TRK100100,Ukraine,Kyiv,Shevchenka 10
SEL-042,Seller SEL-042,sel-042@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-022,EchoSound Pro Headphones,Digital,61.49,USD,121,CUS-102,Customer CUS-102,cus-102@mail.local,ORD-0051,2026-01-12T13:41:00.000Z,Paid,3,SHP-0051,Delivered,TRK100101,Ukraine,Lviv,Soborna 25
SEL-043,Seller SEL-043,sel-043@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-023,Patterns for Scalable Systems,Physical,75.49,USD,122,CUS-103,Customer CUS-103,cus-103@mail.local,ORD-0052,2026-01-13T14:42:00.000Z,Packed,1,SHP-0052,Preparing,TRK100102,Ukraine,Odesa,Centralna 7
SEL-044,Seller SEL-044,sel-044@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-024,Barista Smart Brewer,Digital,106.49,USD,123,CUS-104,Customer CUS-104,cus-104@mail.local,ORD-0052,2026-01-14T15:43:00.000Z,Shipped,2,SHP-0052,InTransit,TRK100103,Ukraine,Dnipro,Independence 18
SEL-045,Seller SEL-045,sel-045@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-025,Kingdoms of Logic,Physical,137.49,USD,124,CUS-105,Customer CUS-105,cus-105@mail.local,ORD-0053,2026-01-15T16:44:00.000Z,Delivered,3,SHP-0053,Delivered,TRK100104,Ukraine,Kharkiv,Naukova 12
SEL-046,Seller SEL-046,sel-046@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-026,Nova Laptop 14,Physical,18.49,USD,125,CUS-106,Customer CUS-106,cus-106@mail.local,ORD-0053,2026-01-16T17:45:00.000Z,Created,1,SHP-0053,Preparing,TRK100105,Ukraine,Kyiv,Shevchenka 10
SEL-047,Seller SEL-047,sel-047@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-027,EchoSound Pro Headphones,Digital,49.49,USD,126,CUS-107,Customer CUS-107,cus-107@mail.local,ORD-0054,2026-01-17T18:46:00.000Z,Paid,2,SHP-0054,InTransit,TRK100106,Ukraine,Lviv,Soborna 25
SEL-048,Seller SEL-048,sel-048@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-028,Patterns for Scalable Systems,Physical,80.49,USD,127,CUS-108,Customer CUS-108,cus-108@mail.local,ORD-0054,2026-01-18T19:47:00.000Z,Packed,3,SHP-0054,Delivered,TRK100107,Ukraine,Odesa,Centralna 7
SEL-049,Seller SEL-049,sel-049@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-029,Barista Smart Brewer,Digital,111.49,USD,128,CUS-109,Customer CUS-109,cus-109@mail.local,ORD-0055,2026-01-19T08:48:00.000Z,Shipped,1,SHP-0055,Preparing,TRK100108,Ukraine,Dnipro,Independence 18
SEL-050,Seller SEL-050,sel-050@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-030,Kingdoms of Logic,Physical,142.49,USD,129,CUS-110,Customer CUS-110,cus-110@mail.local,ORD-0055,2026-01-20T09:49:00.000Z,Delivered,2,SHP-0055,InTransit,TRK100109,Ukraine,Kharkiv,Naukova 12
SEL-051,Seller SEL-051,sel-051@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-031,Nova Laptop 14,Physical,23.49,USD,130,CUS-111,Customer CUS-111,cus-111@mail.local,ORD-0056,2026-01-21T10:50:00.000Z,Created,3,SHP-0056,Delivered,TRK100110,Ukraine,Kyiv,Shevchenka 10
SEL-052,Seller SEL-052,sel-052@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-032,EchoSound Pro Headphones,Digital,54.49,USD,131,CUS-112,Customer CUS-112,cus-112@mail.local,ORD-0056,2026-01-22T11:51:00.000Z,Paid,1,SHP-0056,Preparing,TRK100111,Ukraine,Lviv,Soborna 25
SEL-053,Seller SEL-053,sel-053@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-033,Patterns for Scalable Systems,Physical,85.49,USD,132,CUS-113,Customer CUS-113,cus-113@mail.local,ORD-0057,2026-01-23T12:52:00.000Z,Packed,2,SHP-0057,InTransit,TRK100112,Ukraine,Odesa,Centralna 7
SEL-054,Seller SEL-054,sel-054@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-034,Barista Smart Brewer,Digital,116.49,USD,133,CUS-114,Customer CUS-114,cus-114@mail.local,ORD-0057,2026-01-24T13:53:00.000Z,Shipped,3,SHP-0057,Delivered,TRK100113,Ukraine,Dnipro,Independence 18
SEL-055,Seller SEL-055,sel-055@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-035,Kingdoms of Logic,Physical,147.49,USD,134,CUS-115,Customer CUS-115,cus-115@mail.local,ORD-0058,2026-01-25T14:54:00.000Z,Delivered,1,SHP-0058,Preparing,TRK100114,Ukraine,Kharkiv,Naukova 12
SEL-056,Seller SEL-056,sel-056@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-036,Nova Laptop 14,Physical,28.49,USD,135,CUS-116,Customer CUS-116,cus-116@mail.local,ORD-0058,2026-01-26T15:55:00.000Z,Created,2,SHP-0058,InTransit,TRK100115,Ukraine,Kyiv,Shevchenka 10
SEL-057,Seller SEL-057,sel-057@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-037,EchoSound Pro Headphones,Digital,59.49,USD,136,CUS-117,Customer CUS-117,cus-117@mail.local,ORD-0059,2026-01-27T16:56:00.000Z,Paid,3,SHP-0059,Delivered,TRK100116,Ukraine,Lviv,Soborna 25
SEL-058,Seller SEL-058,sel-058@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-038,Patterns for Scalable Systems,Physical,90.49,USD,137,CUS-118,Customer CUS-118,cus-118@mail.local,ORD-0059,2026-01-28T17:57:00.000Z,Packed,1,SHP-0059,Preparing,TRK100117,Ukraine,Odesa,Centralna 7
SEL-059,Seller SEL-059,sel-059@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-039,Barista Smart Brewer,Digital,121.49,USD,138,CUS-119,Customer CUS-119,cus-119@mail.local,ORD-0060,2026-01-29T18:58:00.000Z,Shipped,2,SHP-0060,InTransit,TRK100118,Ukraine,Dnipro,Independence 18
SEL-060,Seller SEL-060,sel-060@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-040,Kingdoms of Logic,Physical,135.49,USD,139,CUS-120,Customer CUS-120,cus-120@mail.local,ORD-0060,2026-01-30T19:59:00.000Z,Delivered,3,SHP-0060,Delivered,TRK100119,Ukraine,Kharkiv,Naukova 12
SEL-001,Seller SEL-001,sel-001@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-041,Nova Laptop 14,Physical,16.49,USD,140,CUS-121,Customer CUS-121,cus-121@mail.local,ORD-0061,2026-01-31T08:00:00.000Z,Created,1,SHP-0061,Preparing,TRK100120,Ukraine,Kyiv,Shevchenka 10
SEL-002,Seller SEL-002,sel-002@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-042,EchoSound Pro Headphones,Digital,47.49,USD,141,CUS-122,Customer CUS-122,cus-122@mail.local,ORD-0061,2026-02-01T09:01:00.000Z,Paid,2,SHP-0061,InTransit,TRK100121,Ukraine,Lviv,Soborna 25
SEL-003,Seller SEL-003,sel-003@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-043,Patterns for Scalable Systems,Physical,78.49,USD,142,CUS-123,Customer CUS-123,cus-123@mail.local,ORD-0062,2026-02-02T10:02:00.000Z,Packed,3,SHP-0062,Delivered,TRK100122,Ukraine,Odesa,Centralna 7
SEL-004,Seller SEL-004,sel-004@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-044,Barista Smart Brewer,Digital,109.49,USD,143,CUS-124,Customer CUS-124,cus-124@mail.local,ORD-0062,2026-02-03T11:03:00.000Z,Shipped,1,SHP-0062,Preparing,TRK100123,Ukraine,Dnipro,Independence 18
SEL-005,Seller SEL-005,sel-005@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-045,Kingdoms of Logic,Physical,140.49,USD,144,CUS-125,Customer CUS-125,cus-125@mail.local,ORD-0063,2026-02-04T12:04:00.000Z,Delivered,2,SHP-0063,InTransit,TRK100124,Ukraine,Kharkiv,Naukova 12
SEL-006,Seller SEL-006,sel-006@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-046,Nova Laptop 14,Physical,21.49,USD,145,CUS-126,Customer CUS-126,cus-126@mail.local,ORD-0063,2026-02-05T13:05:00.000Z,Created,3,SHP-0063,Delivered,TRK100125,Ukraine,Kyiv,Shevchenka 10
SEL-007,Seller SEL-007,sel-007@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-047,EchoSound Pro Headphones,Digital,52.49,USD,146,CUS-127,Customer CUS-127,cus-127@mail.local,ORD-0064,2026-02-06T14:06:00.000Z,Paid,1,SHP-0064,Preparing,TRK100126,Ukraine,Lviv,Soborna 25
SEL-008,Seller SEL-008,sel-008@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-048,Patterns for Scalable Systems,Physical,83.49,USD,147,CUS-128,Customer CUS-128,cus-128@mail.local,ORD-0064,2026-02-07T15:07:00.000Z,Packed,2,SHP-0064,InTransit,TRK100127,Ukraine,Odesa,Centralna 7
SEL-009,Seller SEL-009,sel-009@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-049,Barista Smart Brewer,Digital,114.49,USD,148,CUS-129,Customer CUS-129,cus-129@mail.local,ORD-0065,2026-02-08T16:08:00.000Z,Shipped,3,SHP-0065,Delivered,TRK100128,Ukraine,Dnipro,Independence 18
SEL-010,Seller SEL-010,sel-010@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-050,Kingdoms of Logic,Physical,145.49,USD,149,CUS-130,Customer CUS-130,cus-130@mail.local,ORD-0065,2026-02-09T17:09:00.000Z,Delivered,1,SHP-0065,Preparing,TRK100129,Ukraine,Kharkiv,Naukova 12
SEL-011,Seller SEL-011,sel-011@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-051,Nova Laptop 14,Physical,26.49,USD,150,CUS-131,Customer CUS-131,cus-131@mail.local,ORD-0066,2026-02-10T18:10:00.000Z,Created,2,SHP-0066,InTransit,TRK100130,Ukraine,Kyiv,Shevchenka 10
SEL-012,Seller SEL-012,sel-012@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-052,EchoSound Pro Headphones,Digital,57.49,USD,151,CUS-132,Customer CUS-132,cus-132@mail.local,ORD-0066,2026-02-11T19:11:00.000Z,Paid,3,SHP-0066,Delivered,TRK100131,Ukraine,Lviv,Soborna 25
SEL-013,Seller SEL-013,sel-013@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-053,Patterns for Scalable Systems,Physical,88.49,USD,152,CUS-133,Customer CUS-133,cus-133@mail.local,ORD-0067,2026-02-12T08:12:00.000Z,Packed,1,SHP-0067,Preparing,TRK100132,Ukraine,Odesa,Centralna 7
SEL-014,Seller SEL-014,sel-014@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-054,Barista Smart Brewer,Digital,119.49,USD,153,CUS-134,Customer CUS-134,cus-134@mail.local,ORD-0067,2026-02-13T09:13:00.000Z,Shipped,2,SHP-0067,InTransit,TRK100133,Ukraine,Dnipro,Independence 18
SEL-015,Seller SEL-015,sel-015@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-055,Kingdoms of Logic,Physical,150.49,USD,154,CUS-135,Customer CUS-135,cus-135@mail.local,ORD-0068,2026-02-14T10:14:00.000Z,Delivered,3,SHP-0068,Delivered,TRK100134,Ukraine,Kharkiv,Naukova 12
SEL-016,Seller SEL-016,sel-016@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-056,Nova Laptop 14,Physical,31.49,USD,155,CUS-136,Customer CUS-136,cus-136@mail.local,ORD-0068,2026-02-15T11:15:00.000Z,Created,1,SHP-0068,Preparing,TRK100135,Ukraine,Kyiv,Shevchenka 10
SEL-017,Seller SEL-017,sel-017@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-057,EchoSound Pro Headphones,Digital,45.49,USD,156,CUS-137,Customer CUS-137,cus-137@mail.local,ORD-0069,2026-02-16T12:16:00.000Z,Paid,2,SHP-0069,InTransit,TRK100136,Ukraine,Lviv,Soborna 25
SEL-018,Seller SEL-018,sel-018@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-058,Patterns for Scalable Systems,Physical,76.49,USD,157,CUS-138,Customer CUS-138,cus-138@mail.local,ORD-0069,2026-02-17T13:17:00.000Z,Packed,3,SHP-0069,Delivered,TRK100137,Ukraine,Odesa,Centralna 7
SEL-019,Seller SEL-019,sel-019@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-059,Barista Smart Brewer,Digital,107.49,USD,158,CUS-139,Customer CUS-139,cus-139@mail.local,ORD-0070,2026-02-18T14:18:00.000Z,Shipped,1,SHP-0070,Preparing,TRK100138,Ukraine,Dnipro,Independence 18
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-060,Kingdoms of Logic,Physical,138.49,USD,159,CUS-140,Customer CUS-140,cus-140@mail.local,ORD-0070,2026-02-19T15:19:00.000Z,Delivered,2,SHP-0070,InTransit,TRK100139,Ukraine,Kharkiv,Naukova 12
SEL-021,Seller SEL-021,sel-021@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-061,Nova Laptop 14,Physical,19.49,USD,160,CUS-141,Customer CUS-141,cus-141@mail.local,ORD-0071,2026-02-20T16:20:00.000Z,Created,3,SHP-0071,Delivered,TRK100140,Ukraine,Kyiv,Shevchenka 10
SEL-022,Seller SEL-022,sel-022@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-062,EchoSound Pro Headphones,Digital,50.49,USD,161,CUS-142,Customer CUS-142,cus-142@mail.local,ORD-0071,2026-02-21T17:21:00.000Z,Paid,1,SHP-0071,Preparing,TRK100141,Ukraine,Lviv,Soborna 25
SEL-023,Seller SEL-023,sel-023@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-063,Patterns for Scalable Systems,Physical,81.49,USD,162,CUS-143,Customer CUS-143,cus-143@mail.local,ORD-0072,2026-02-22T18:22:00.000Z,Packed,2,SHP-0072,InTransit,TRK100142,Ukraine,Odesa,Centralna 7
SEL-024,Seller SEL-024,sel-024@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-064,Barista Smart Brewer,Digital,112.49,USD,163,CUS-144,Customer CUS-144,cus-144@mail.local,ORD-0072,2026-02-23T19:23:00.000Z,Shipped,3,SHP-0072,Delivered,TRK100143,Ukraine,Dnipro,Independence 18
SEL-025,Seller SEL-025,sel-025@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-065,Kingdoms of Logic,Physical,143.49,USD,164,CUS-145,Customer CUS-145,cus-145@mail.local,ORD-0073,2026-02-24T08:24:00.000Z,Delivered,1,SHP-0073,Preparing,TRK100144,Ukraine,Kharkiv,Naukova 12
SEL-026,Seller SEL-026,sel-026@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-066,Nova Laptop 14,Physical,24.49,USD,165,CUS-146,Customer CUS-146,cus-146@mail.local,ORD-0073,2026-02-25T09:25:00.000Z,Created,2,SHP-0073,InTransit,TRK100145,Ukraine,Kyiv,Shevchenka 10
SEL-027,Seller SEL-027,sel-027@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-067,EchoSound Pro Headphones,Digital,55.49,USD,166,CUS-147,Customer CUS-147,cus-147@mail.local,ORD-0074,2026-02-26T10:26:00.000Z,Paid,3,SHP-0074,Delivered,TRK100146,Ukraine,Lviv,Soborna 25
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-068,Patterns for Scalable Systems,Physical,86.49,USD,167,CUS-148,Customer CUS-148,cus-148@mail.local,ORD-0074,2026-02-27T11:27:00.000Z,Packed,1,SHP-0074,Preparing,TRK100147,Ukraine,Odesa,Centralna 7
SEL-029,Seller SEL-029,sel-029@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-069,Barista Smart Brewer,Digital,117.49,USD,168,CUS-149,Customer CUS-149,cus-149@mail.local,ORD-0075,2026-02-28T12:28:00.000Z,Shipped,2,SHP-0075,InTransit,TRK100148,Ukraine,Dnipro,Independence 18
SEL-030,Seller SEL-030,sel-030@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-070,Kingdoms of Logic,Physical,148.49,USD,169,CUS-150,Customer CUS-150,cus-150@mail.local,ORD-0075,2026-03-01T13:29:00.000Z,Delivered,3,SHP-0075,Delivered,TRK100149,Ukraine,Kharkiv,Naukova 12
SEL-031,Seller SEL-031,sel-031@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-071,Nova Laptop 14,Physical,29.49,USD,20,CUS-151,Customer CUS-151,cus-151@mail.local,ORD-0076,2026-03-02T14:30:00.000Z,Created,1,SHP-0076,Preparing,TRK100150,Ukraine,Kyiv,Shevchenka 10
SEL-032,Seller SEL-032,sel-032@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-072,EchoSound Pro Headphones,Digital,60.49,USD,21,CUS-152,Customer CUS-152,cus-152@mail.local,ORD-0076,2026-03-03T15:31:00.000Z,Paid,2,SHP-0076,InTransit,TRK100151,Ukraine,Lviv,Soborna 25
SEL-033,Seller SEL-033,sel-033@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-073,Patterns for Scalable Systems,Physical,91.49,USD,22,CUS-153,Customer CUS-153,cus-153@mail.local,ORD-0077,2026-03-04T16:32:00.000Z,Packed,3,SHP-0077,Delivered,TRK100152,Ukraine,Odesa,Centralna 7
SEL-034,Seller SEL-034,sel-034@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-074,Barista Smart Brewer,Digital,105.49,USD,23,CUS-154,Customer CUS-154,cus-154@mail.local,ORD-0077,2026-03-05T17:33:00.000Z,Shipped,1,SHP-0077,Preparing,TRK100153,Ukraine,Dnipro,Independence 18
SEL-035,Seller SEL-035,sel-035@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-075,Kingdoms of Logic,Physical,136.49,USD,24,CUS-155,Customer CUS-155,cus-155@mail.local,ORD-0078,2026-03-06T18:34:00.000Z,Delivered,2,SHP-0078,InTransit,TRK100154,Ukraine,Kharkiv,Naukova 12
SEL-036,Seller SEL-036,sel-036@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-076,Nova Laptop 14,Physical,17.49,USD,25,CUS-156,Customer CUS-156,cus-156@mail.local,ORD-0078,2026-03-07T19:35:00.000Z,Created,3,SHP-0078,Delivered,TRK100155,Ukraine,Kyiv,Shevchenka 10
SEL-037,Seller SEL-037,sel-037@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-077,EchoSound Pro Headphones,Digital,48.49,USD,26,CUS-157,Customer CUS-157,cus-157@mail.local,ORD-0079,2026-03-08T08:36:00.000Z,Paid,1,SHP-0079,Preparing,TRK100156,Ukraine,Lviv,Soborna 25
SEL-038,Seller SEL-038,sel-038@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-078,Patterns for Scalable Systems,Physical,79.49,USD,27,CUS-158,Customer CUS-158,cus-158@mail.local,ORD-0079,2026-03-09T09:37:00.000Z,Packed,2,SHP-0079,InTransit,TRK100157,Ukraine,Odesa,Centralna 7
